datum;tijdsvak;positie;nummer;artiest;jaartal
2025-12-29 00:00:00;13.00 - 14.00;637;Hey;Brother Avicii;2013
2025-12-29 00:00:00;13.00 - 14.00;638;Conquest;Of Paradise Vangelis;1995
2025-12-29 00:00:00;13.00 - 14.00;639;With;A Little Help From My... Joe Cocker;1968
2025-12-29 00:00:00;13.00 - 14.00;640;Brown;Eyed Girl Van Morrison;1967
2025-12-29 00:00:00;13.00 - 14.00;641;The;Best Tina Turner;1989
2025-12-29 00:00:00;13.00 - 14.00;642;Patience;Guns N' Roses;1989
2025-12-29 00:00:00;13.00 - 14.00;643;Us;And Them  Pink Floyd;1973
2025-12-29 00:00:00;13.00 - 14.00;644;Zij;Maakt Het Verschil De Poema's;2001
2025-12-29 00:00:00;12.00 - 13.00;645;L.A.;Woman The Doors;1971
2025-12-29 00:00:00;12.00 - 13.00;646;I;Am...I Said Neil Diamond;1971
2025-12-29 00:00:00;12.00 - 13.00;647;Badlands;Bruce Springsteen;1978
2025-12-29 00:00:00;12.00 - 13.00;648;Onderuit;De Dijk;1987
2025-12-29 00:00:00;12.00 - 13.00;649;Like;A Prayer Madonna;1989
2025-12-29 00:00:00;12.00 - 13.00;650;I;Will Wait Mumford & Sons;2012
2025-12-29 00:00:00;12.00 - 13.00;651;Elan;Nightwish;2015
2025-12-29 00:00:00;12.00 - 13.00;652;Never Tear Us Apart;INXS;1988
2025-12-29 00:00:00;12.00 - 13.00;653;Baker;Street  Gerry Rafferty;1978
2025-12-29 00:00:00;12.00 - 13.00;654;Private;Dancer Tina Turner;1984
2025-12-29 00:00:00;11.00 - 12.00;655;Halt;Mich Herbert Grönemeyer;1988
2025-12-29 00:00:00;11.00 - 12.00;656;Chan;Chan Buena Vista Social Club;1997
2025-12-29 00:00:00;11.00 - 12.00;657;Friday;I'm In Love The Cure;1992
2025-12-29 00:00:00;11.00 - 12.00;658;Driving;Home For Christmas Chris Rea;1986
2025-12-29 00:00:00;11.00 - 12.00;659;One;Of Us ABBA;1981
2025-12-29 00:00:00;11.00 - 12.00;660;Layla;Derek & The Dominos;1971
2025-12-29 00:00:00;11.00 - 12.00;661;Mutter;Rammstein;2001
2025-12-29 00:00:00;11.00 - 12.00;662;Don't;Fear The Reaper Blue Öyster Cult;1976
2025-12-29 00:00:00;11.00 - 12.00;663;Take;A Chance On Me ABBA;1977
2025-12-29 00:00:00;11.00 - 12.00;664;Niet;Of Nooit Geweest Acda en De Munnik;1998
2025-12-29 00:00:00;11.00 - 12.00;665;De;Verzoening Frank Boeijen Groep;1987
2025-12-29 00:00:00;10.00 - 11.00;666;Lullaby;The Cure;1989
2025-12-29 00:00:00;10.00 - 11.00;667;Waterfront;Simple Minds;1983
2025-12-29 00:00:00;10.00 - 11.00;668;The;Boys Of Summer Don Henley;1985
2025-12-29 00:00:00;10.00 - 11.00;669;Happier;Than Ever Billie Eilish;2021
2025-12-29 00:00:00;10.00 - 11.00;670;Always;Bon Jovi;1994
2025-12-29 00:00:00;10.00 - 11.00;671;Boys;Don't Cry The Cure;1986
2025-12-29 00:00:00;10.00 - 11.00;672;Witch;Doctor De Staat;2014
2025-12-29 00:00:00;10.00 - 11.00;673;Take;The Long Way Home  Supertramp;1979
2025-12-29 00:00:00;10.00 - 11.00;674;Hald;Mich 's Vas Neet Oét Lottum;2004
2025-12-29 00:00:00;10.00 - 11.00;675;Rosanna;Toto;1982
2025-12-29 00:00:00;10.00 - 11.00;676;Song;2 Blur;1997
2025-12-29 00:00:00;10.00 - 11.00;677;Tusk;Fleetwood Mac;1979
2025-12-29 00:00:00;9.00 - 10.00;678;Heal;The World Michael Jackson;1992
2025-12-29 00:00:00;9.00 - 10.00;679;Zonder;Jou P. de Leeuw & S. Kleinsma;1995
2025-12-29 00:00:00;9.00 - 10.00;680;When;Doves Cry  Prince & The Revolution;1984
2025-12-29 00:00:00;9.00 - 10.00;681;Unwritten;Natasha Bedingfield;2004
2025-12-29 00:00:00;9.00 - 10.00;682;Such;A Shame Talk Talk;1984
2025-12-29 00:00:00;9.00 - 10.00;683;Self;Esteem The Offspring;1995
2025-12-29 00:00:00;9.00 - 10.00;684;I'd;Do Anything For Love Meat Loaf;1993
2025-12-29 00:00:00;9.00 - 10.00;685;Papaoutai;Stromae;2013
2025-12-29 00:00:00;9.00 - 10.00;686;Leningrad;Billy Joel;1989
2025-12-29 00:00:00;9.00 - 10.00;687;Gaia;Valensia;1993
2025-12-29 00:00:00;8.00 - 9.00;688;Numb/Encore;Linkin Park & Jay-Z;2004
2025-12-29 00:00:00;8.00 - 9.00;689;Faith;George Michael;1987
2025-12-29 00:00:00;8.00 - 9.00;690;Slippery;People (Live) Talking Heads;1985
2025-12-29 00:00:00;8.00 - 9.00;691;Wild;Horses The Rolling Stones;1971
2025-12-29 00:00:00;8.00 - 9.00;692;Dreamer;Supertramp;1974
2025-12-29 00:00:00;8.00 - 9.00;693;Smooth;Operator  Sade;1984
2025-12-29 00:00:00;8.00 - 9.00;694;The;Fate Of Ophelia Taylor Swift;2025
2025-12-29 00:00:00;8.00 - 9.00;695;Porcelain;Moby;1999
2025-12-29 00:00:00;8.00 - 9.00;696;Crazy;Little Thing Called Love Queen;1979
2025-12-29 00:00:00;8.00 - 9.00;697;Can;I Play With Madness Iron Maiden;1988
2025-12-29 00:00:00;8.00 - 9.00;698;Dog;Days Are Over Florence + The Machine;2009
2025-12-29 00:00:00;7.00 - 8.00;699;Wonderful;Tonight Eric Clapton;1977
2025-12-29 00:00:00;7.00 - 8.00;700;Halo;Of Flies Alice Cooper;1973
2025-12-29 00:00:00;7.00 - 8.00;701;Fields Of Gold ;Eva Cassidy;1996
2025-12-29 00:00:00;7.00 - 8.00;702;Strange;Machines  The Gathering;1996
2025-12-29 00:00:00;7.00 - 8.00;703;Ironic;Alanis Morissette;1996
2025-12-29 00:00:00;7.00 - 8.00;704;Folsom;Prison Blues (Live) Johnny Cash;1968
2025-12-29 00:00:00;7.00 - 8.00;705;Good;Riddance (Time Of Your...) Green Day;1997
2025-12-29 00:00:00;7.00 - 8.00;706;You'll;Never Walk Alone Gerry & The Pacemakers;1963
2025-12-29 00:00:00;7.00 - 8.00;707;Sign;'O' The Times  Prince;1987
2025-12-29 00:00:00;7.00 - 8.00;708;Don't;Stop Fleetwood Mac;1977
2025-12-29 00:00:00;7.00 - 8.00;709;The;Door Teddy Swims;2023
2025-12-29 00:00:00;6.00 - 7.00;710;Jigsaw;Falling Into Place Radiohead;2007
2025-12-29 00:00:00;6.00 - 7.00;711;Groot;Hart De Dijk;1985
2025-12-29 00:00:00;6.00 - 7.00;712;In;Your Arms Chef'Special;2014
2025-12-29 00:00:00;6.00 - 7.00;713;Vrijheid,;Gelijkheid, Zusterschap Sophie Straat;2023
2025-12-29 00:00:00;6.00 - 7.00;714;Lover,;You Should've Come Over Jeff Buckley;1994
2025-12-29 00:00:00;6.00 - 7.00;715;Pride;(In The Name Of Love) U2;1984
2025-12-29 00:00:00;6.00 - 7.00;716;Jump;Van Halen;1984
2025-12-29 00:00:00;6.00 - 7.00;717;Thunder;Road Bruce Springsteen;1975
2025-12-29 00:00:00;6.00 - 7.00;718;Morgen;Wordt Fantastisch Acda en De Munnik;2023
2025-12-29 00:00:00;6.00 - 7.00;719;Little;Black Submarines The Black Keys;2011
2025-12-29 00:00:00;6.00 - 7.00;720;Firth;Of Fifth Genesis;1973
2025-12-29 00:00:00;5.00 - 6.00;721;I;Walk The Line Johnny Cash;1957
2025-12-29 00:00:00;5.00 - 6.00;722;All;Of Me John Legend;2013
2025-12-29 00:00:00;5.00 - 6.00;723;Drops;Of Jupiter (Tell Me) Train;2001
2025-12-29 00:00:00;5.00 - 6.00;724;I;Have A Dream ABBA;1979
2025-12-29 00:00:00;5.00 - 6.00;725;Suzanne;Leonard Cohen;1968
2025-12-29 00:00:00;5.00 - 6.00;726;Time;To Say Goodbye Andrea Bocelli & S. Brightman;1997
2025-12-29 00:00:00;5.00 - 6.00;727;Mag;Het Licht Uit De Dijk;1987
2025-12-29 00:00:00;5.00 - 6.00;728;What's;Going On Marvin Gaye;1971
2025-12-29 00:00:00;5.00 - 6.00;729;Sweet;Goodbyes Krezip;2009
2025-12-29 00:00:00;5.00 - 6.00;730;Tunnel;Of Love  Dire Straits;1980
2025-12-29 00:00:00;5.00 - 6.00;731;Nightswimming;R.E.M.;1992
2025-12-29 00:00:00;5.00 - 6.00;732;Iederene;Hef Een Reden Bökkers;2016
2025-12-29 00:00:00;5.00 - 6.00;733;Wonderfull;Days Charly Lownoise & M.l Theo;1995
2025-12-29 00:00:00;4.00 - 5.00;734;A;Gentleman's Excuse Me Fish;1990
2025-12-29 00:00:00;4.00 - 5.00;735;One;Way Wind The Cats;1971
2025-12-29 00:00:00;4.00 - 5.00;736;She;Flies On Strange Wings Golden Earring;1971
2025-12-29 00:00:00;4.00 - 5.00;737;Leaving;On A Jet Plane John Denver;1969
2025-12-29 00:00:00;4.00 - 5.00;738;Light;My Fire  The Doors;1967
2025-12-29 00:00:00;4.00 - 5.00;739;Lady;Writer Dire Straits;1979
2025-12-29 00:00:00;4.00 - 5.00;740;What's;Up 4 Non Blondes;1993
2025-12-29 00:00:00;4.00 - 5.00;741;Anti-Hero;Taylor Swift;2022
2025-12-29 00:00:00;4.00 - 5.00;742;Nao;'t Zuuje Lex Uiting;2017
2025-12-29 00:00:00;4.00 - 5.00;743;Both;Sides Now Joni Mitchell;1968
2025-12-29 00:00:00;4.00 - 5.00;744;On;Every Street Dire Straits;1991
2025-12-29 00:00:00;4.00 - 5.00;745;In;My Life The Beatles;1965
2025-12-29 00:00:00;4.00 - 5.00;746;I;Will Always Love You Whitney Houston;1992
2025-12-29 00:00:00;3.00 - 4.00;747;Like;A Hurricane  Neil Young;1977
2025-12-29 00:00:00;3.00 - 4.00;748;Espresso;Sabrina Carpenter;2024
2025-12-29 00:00:00;3.00 - 4.00;749;A Kind Of Magic;Queen;1986
2025-12-29 00:00:00;3.00 - 4.00;750;(Everything I Do) I Do It For You; Bryan Adams;1991
2025-12-29 00:00:00;3.00 - 4.00;751;Dreadlock;Holiday 10cc;1978
2025-12-29 00:00:00;3.00 - 4.00;752;Once;Upon A Time In The West Ennio Morricone;1976
2025-12-29 00:00:00;3.00 - 4.00;753;Hells;Bells AC/DC;1980
2025-12-29 00:00:00;3.00 - 4.00;754;What;It Is Mark Knopfler;2000
2025-12-29 00:00:00;3.00 - 4.00;755;State;Of Independence Donna Summer;1982
2025-12-29 00:00:00;3.00 - 4.00;756;I;Alone Live;1995
2025-12-29 00:00:00;3.00 - 4.00;757;Like;The Way I Do Melissa Etheridge;1989
2025-12-29 00:00:00;3.00 - 4.00;758;Super;Trouper ABBA;1980
2025-12-29 00:00:00;2.00 - 3.00;759;Is;Dat Nou Echt? Bankzitters;2022
2025-12-29 00:00:00;2.00 - 3.00;760;Der;Weg Herbert Grönemeyer;2002
2025-12-29 00:00:00;2.00 - 3.00;761;1999;Prince;1982
2025-12-29 00:00:00;2.00 - 3.00;762;You;Ten Sharp;1991
2025-12-29 00:00:00;2.00 - 3.00;763;Knowing;Me, Knowing You ABBA;1977
2025-12-29 00:00:00;2.00 - 3.00;764;Freedom!;'90 George Michael;1990
2025-12-29 00:00:00;2.00 - 3.00;765;Dreams;The Cranberries;1993
2025-12-29 00:00:00;2.00 - 3.00;766;Is;Dit Alles Doe Maar;1982
2025-12-29 00:00:00;2.00 - 3.00;767;In;Nije Dei De Kast;1997
2025-12-29 00:00:00;2.00 - 3.00;768;Flowers;Miley Cyrus;2023
2025-12-29 00:00:00;2.00 - 3.00;769;Slow;Dancing In A Burning... John Mayer;2006
2025-12-29 00:00:00;2.00 - 3.00;770;De;Neus Umhoeg Rowwen Hèze;1995
2025-12-29 00:00:00;2.00 - 3.00;771;Mrs.;Robinson Simon & Garfunkel;1968
2025-12-29 00:00:00;1.00 - 2.00;772;Stiekem;Maan x Goldband;2022
2025-12-29 00:00:00;1.00 - 2.00;773;Amigo;Chef'Special;2016
2025-12-29 00:00:00;1.00 - 2.00;774;Nikita;Elton John;1985
2025-12-29 00:00:00;1.00 - 2.00;775;Clint;Eastwood Gorillaz;2001
2025-12-29 00:00:00;1.00 - 2.00;776;Bliss;Muse;2001
2025-12-29 00:00:00;1.00 - 2.00;777;Rain;Down On Me Kane;2002
2025-12-29 00:00:00;1.00 - 2.00;778;One;Step Closer Linkin Park;2000
2025-12-29 00:00:00;1.00 - 2.00;779;Where;Is My Husband! RAYE;2025
2025-12-29 00:00:00;1.00 - 2.00;780;Hou;Vol Hou Vast BLØF;2011
2025-12-29 00:00:00;1.00 - 2.00;781;Superstition;Stevie Wonder;1973
2025-12-29 00:00:00;1.00 - 2.00;782;Shape;Of You Ed Sheeran;2017
2025-12-29 00:00:00;1.00 - 2.00;783;Auto;Vliegtuug Rowwen Hèze;1999
2025-12-29 00:00:00;1.00 - 2.00;784;Story;Of My Life One Direction;2013
2025-12-29 00:00:00;1.00 - 2.00;785;Harvest;Moon Neil Young;1991
2025-12-29 00:00:00;1.00 - 2.00;786;Memories;Maroon 5;2019
2025-12-29 00:00:00;0.00 - 1.00;787;Let;Me Entertain You Robbie Williams;1998
2025-12-29 00:00:00;0.00 - 1.00;788;Jimmy;Boudewijn de Groot;1973
2025-12-29 00:00:00;0.00 - 1.00;789;Gold;Spandau Ballet;1983
2025-12-29 00:00:00;0.00 - 1.00;790;Stiekem;Gedanst Toontje Lager;1983
2025-12-29 00:00:00;0.00 - 1.00;791;Una;Mattina Ludovico Einaudi;2004
2025-12-29 00:00:00;0.00 - 1.00;792;Born;This Way Lady Gaga;2011
2025-12-29 00:00:00;0.00 - 1.00;793;Lavender;Marillion;1985
2025-12-29 00:00:00;0.00 - 1.00;794;Mijn;Houten Hart De Poema's;1999
2025-12-29 00:00:00;0.00 - 1.00;795;I;See Fire  Ed Sheeran;2014
2025-12-29 00:00:00;0.00 - 1.00;796;Heart-Shaped;Box Nirvana;1993
2025-12-29 00:00:00;0.00 - 1.00;797;Bloedend;Hart De Dijk;1982
2025-12-29 00:00:00;0.00 - 1.00;798;Where;Is My Mind Pixies;1988
2025-12-29 00:00:00;0.00 - 1.00;799;9;To 5 Dolly Parton;1981
2025-12-28 00:00:00;23.00 - 0.00;800;Tubular;Bells Mike Oldfield;1974
2025-12-28 00:00:00;23.00 - 0.00;801;Live;Forever Oasis;1994
2025-12-28 00:00:00;23.00 - 0.00;802;I;Will Always Love You Dolly Parton;1983
2025-12-28 00:00:00;23.00 - 0.00;803;More;Than A Woman Bee Gees;1977
2025-12-28 00:00:00;23.00 - 0.00;804;The;Man Who Can't Be Moved The Script;2008
2025-12-28 00:00:00;23.00 - 0.00;805;Another;One Bites The Dust Queen;1980
2025-12-28 00:00:00;23.00 - 0.00;806;Stressed;Out Twenty One Pilots;2016
2025-12-28 00:00:00;23.00 - 0.00;807;Behind;Blue Eyes Limp Bizkit;2004
2025-12-28 00:00:00;22.00 - 23.00;808;Christmas;Lights Coldplay;2010
2025-12-28 00:00:00;22.00 - 23.00;809;Not;An Addict K's Choice;1996
2025-12-28 00:00:00;22.00 - 23.00;810;I;Say A Little Prayer Aretha Franklin;1968
2025-12-28 00:00:00;22.00 - 23.00;811;Ik;Leef Mijn Eigen Leven André Hazes;1994
2025-12-28 00:00:00;22.00 - 23.00;812;Burning;Love Elvis Presley;1972
2025-12-28 00:00:00;22.00 - 23.00;813;Liefde;Van Later Herman van Veen;1969
2025-12-28 00:00:00;22.00 - 23.00;814;Musica;E  Eros Ramazzotti;1989
2025-12-28 00:00:00;22.00 - 23.00;815;Ordinary;Alex Warren;2025
2025-12-28 00:00:00;22.00 - 23.00;816;Jersey;Girl (Live) Bruce Springsteen;1986
2025-12-28 00:00:00;22.00 - 23.00;817;Through;The Barricades Spandau Ballet;1986
2025-12-28 00:00:00;22.00 - 23.00;818;The;Real Slim Shady Eminem;2000
2025-12-28 00:00:00;21.00 - 22.00;819;Everything;I Wanted Billie Eilish;2019
2025-12-28 00:00:00;21.00 - 22.00;820;Als;Het Vuur Gedoofd Is Acda en De Munnik;1997
2025-12-28 00:00:00;21.00 - 22.00;821;Non,;Je Ne Regrette Rien Édith Piaf;1961
2025-12-28 00:00:00;21.00 - 22.00;822;Let;There Be Rock AC/DC;1977
2025-12-28 00:00:00;21.00 - 22.00;823;Albatross;Fleetwood Mac;1969
2025-12-28 00:00:00;21.00 - 22.00;824;Runnin';With The Devil Van Halen;1978
2025-12-28 00:00:00;21.00 - 22.00;825;What;I've Done Linkin Park;2007
2025-12-28 00:00:00;21.00 - 22.00;826;Tonight;(Live) Tina Turner & David Bowie;1988
2025-12-28 00:00:00;21.00 - 22.00;827;Samba;Pa Ti Santana;1970
2025-12-28 00:00:00;21.00 - 22.00;828;Het;Is Een Nacht (Levensecht) Guus Meeuwis & Vagant;1995
2025-12-28 00:00:00;21.00 - 22.00;829;The;Turn Of A Friendly Card The Alan Parsons Project;1980
2025-12-28 00:00:00;21.00 - 22.00;830;Sloop;John B The Beach Boys;1966
2025-12-28 00:00:00;21.00 - 22.00;831;Goodbye;Yellow Brick Road Elton John;1973
2025-12-28 00:00:00;21.00 - 22.00;832;Bloemkôle;Oôs Joôs;2015
2025-12-28 00:00:00;20.00 - 21.00;833;Red;Red Wine UB40;1983
2025-12-28 00:00:00;20.00 - 21.00;834;Man;I Need Olivia Dean;2025
2025-12-28 00:00:00;20.00 - 21.00;835;It's;All Coming Back To Me Céline Dion;1996
2025-12-28 00:00:00;20.00 - 21.00;836;In;The Dutch Mountains Nits;1987
2025-12-28 00:00:00;20.00 - 21.00;837;Sovereign;Light Cafe Keane;2012
2025-12-28 00:00:00;20.00 - 21.00;838;Shake;It Off (Taylor's Version) Taylor Swift;2014
2025-12-28 00:00:00;20.00 - 21.00;839;Glory;Box Portishead;1994
2025-12-28 00:00:00;20.00 - 21.00;840;Zelfs;Je Naam Is Mooi Henk Westbroek;1998
2025-12-28 00:00:00;20.00 - 21.00;841;She's;Not There  Santana;1977
2025-12-28 00:00:00;20.00 - 21.00;842;Whatever;You Want Status Quo;1979
2025-12-28 00:00:00;20.00 - 21.00;843;Arcade;Duncan Laurence;2019
2025-12-28 00:00:00;20.00 - 21.00;844;Watskeburt?!;De Jeugd Van Tegenwoordig;2005
2025-12-28 00:00:00;20.00 - 21.00;845;Lola;(Live) The Kinks;1980
2025-12-28 00:00:00;19.00 - 20.00;846;Fernando;ABBA;1975
2025-12-28 00:00:00;19.00 - 20.00;847;I;Don't Want To Miss A Thing  Aerosmith;1997
2025-12-28 00:00:00;19.00 - 20.00;848;Tranen;Gelachen Guus Meeuwis;2007
2025-12-28 00:00:00;19.00 - 20.00;849;Prachtig;Mooie Dag Daniël Lohues;2011
2025-12-28 00:00:00;19.00 - 20.00;850;Try;P!nk;2012
2025-12-28 00:00:00;19.00 - 20.00;851;Arriving;Somewhere But Not... Porcupine Tree;2005
2025-12-28 00:00:00;19.00 - 20.00;852;Let;Her Go Passenger;2012
2025-12-28 00:00:00;19.00 - 20.00;853;Everglow;Coldplay;2015
2025-12-28 00:00:00;19.00 - 20.00;854;Don't;Cry Guns N' Roses;1991
2025-12-28 00:00:00;19.00 - 20.00;855;Hocus;Pocus Focus;1971
2025-12-28 00:00:00;19.00 - 20.00;856;Stick;Season Noah Kahan;2023
2025-12-28 00:00:00;18.00 - 19.00;857;Owner;Of A Lonely Heart Yes;1983
2025-12-28 00:00:00;18.00 - 19.00;858;Firestarter;The Prodigy;1996
2025-12-28 00:00:00;18.00 - 19.00;859;MacArthur;Park Donna Summer;1978
2025-12-28 00:00:00;18.00 - 19.00;860;How;You Remind Me Nickelback;2001
2025-12-28 00:00:00;18.00 - 19.00;861;Streets;Kensington;2014
2025-12-28 00:00:00;18.00 - 19.00;862;Glory;Days Bruce Springsteen;1985
2025-12-28 00:00:00;18.00 - 19.00;863;What;A Wonderful World Louis Armstrong;1968
2025-12-28 00:00:00;18.00 - 19.00;864;New;Gold Dream (81-82-83-84) Simple Minds;1982
2025-12-28 00:00:00;18.00 - 19.00;865;I;Bet You Look Good On The... Arctic Monkeys;2005
2025-12-28 00:00:00;18.00 - 19.00;866;Morning;Has Broken Cat Stevens;1972
2025-12-28 00:00:00;18.00 - 19.00;867;Where;The Wild Roses Grow Nick Cave & Kylie Minogue;1995
2025-12-28 00:00:00;18.00 - 19.00;868;One;Step Beyond Madness;1979
2025-12-28 00:00:00;18.00 - 19.00;869;Titanium;David Guetta & Sia;2011
2025-12-28 00:00:00;17.00 - 18.00;870;Bad;Romance Lady Gaga;2009
2025-12-28 00:00:00;17.00 - 18.00;871;War;Kensington;2014
2025-12-28 00:00:00;17.00 - 18.00;872;'T;Is Weer Voorbij Die Mooie... Gerard Cox;1973
2025-12-28 00:00:00;17.00 - 18.00;873;Run;To You Bryan Adams;1984
2025-12-28 00:00:00;17.00 - 18.00;874;Walk;Foo Fighters;2011
2025-12-28 00:00:00;17.00 - 18.00;875;Father;And Son Cat Stevens;1971
2025-12-28 00:00:00;17.00 - 18.00;876;Winter;Tori Amos;1992
2025-12-28 00:00:00;17.00 - 18.00;877;Come;On Eileen  Dexys Midnight Runners;1982
2025-12-28 00:00:00;17.00 - 18.00;878;Lemon;Tree Fools Garden;1996
2025-12-28 00:00:00;17.00 - 18.00;879;Daughters;John Mayer;2005
2025-12-28 00:00:00;17.00 - 18.00;880;Stand;My Ground Within Temptation;2004
2025-12-28 00:00:00;17.00 - 18.00;881;Massachusetts;Bee Gees;1967
2025-12-28 00:00:00;16.00 - 17.00;882;Roll;Over Lay Down (Live) Status Quo;1975
2025-12-28 00:00:00;16.00 - 17.00;883;Our;House Crosby, Stills, Nash & Young;1970
2025-12-28 00:00:00;16.00 - 17.00;884;Oya;Lélé K3;2003
2025-12-28 00:00:00;16.00 - 17.00;885;Someone;Somewhere In... Simple Minds;1982
2025-12-28 00:00:00;16.00 - 17.00;886;Uptown;Funk Mark Ronson ft. Bruno Mars;2014
2025-12-28 00:00:00;16.00 - 17.00;887;Jungleland;Bruce Springsteen;1975
2025-12-28 00:00:00;16.00 - 17.00;888;Tears;Dry On Their Own Amy Winehouse;2007
2025-12-28 00:00:00;16.00 - 17.00;889;You're;My Best Friend Queen;1976
2025-12-28 00:00:00;16.00 - 17.00;890;Unintended;Muse;2009
2025-12-28 00:00:00;16.00 - 17.00;891;Hammer;To Fall  Queen;1984
2025-12-28 00:00:00;16.00 - 17.00;892;Easy;Lover Phil Collins & Philip Bailey;1985
2025-12-28 00:00:00;15.00 - 16.00;893;Home;Dotan;2014
2025-12-28 00:00:00;15.00 - 16.00;894;Luv;U More DJ Paul Elstak;1995
2025-12-28 00:00:00;15.00 - 16.00;895;Zwart;Wit Frank Boeijen Groep;1984
2025-12-28 00:00:00;15.00 - 16.00;896;Nothing;Rhymed Gilbert O'Sullivan;1971
2025-12-28 00:00:00;15.00 - 16.00;897;Ik;Kan Het Niet Alleen De Dijk;1989
2025-12-28 00:00:00;15.00 - 16.00;898;Love;Story (Taylor's Version) Taylor Swift;2021
2025-12-28 00:00:00;15.00 - 16.00;899;Taste;Sabrina Carpenter;2024
2025-12-28 00:00:00;15.00 - 16.00;900;Texas;Sun Khruangbin & Leon Bridges;2019
2025-12-28 00:00:00;15.00 - 16.00;901;Only;Time Enya;2000
2025-12-28 00:00:00;15.00 - 16.00;902;Knockin';On Heaven's Door Bob Dylan;1973
2025-12-28 00:00:00;15.00 - 16.00;903;Easy;Livin' Uriah Heep;1973
2025-12-28 00:00:00;15.00 - 16.00;904;Once;In A Lifetime Talking Heads;1981
2025-12-28 00:00:00;15.00 - 16.00;905;How;Do I Say Goodbye Dean Lewis;2022
2025-12-28 00:00:00;15.00 - 16.00;906;Rehab;Amy Winehouse;2006
2025-12-28 00:00:00;14.00 - 15.00;907;What;About Us P!nk;2017
2025-12-28 00:00:00;14.00 - 15.00;908;Sweet;Home Alabama Lynyrd Skynyrd;1974
2025-12-28 00:00:00;14.00 - 15.00;909;Crime;Of The Century Supertramp;1974
2025-12-28 00:00:00;14.00 - 15.00;910;Dromen;In Kleur Suzan & Freek;2021
2025-12-28 00:00:00;14.00 - 15.00;911;Unchained;Melody Righteous Brothers;1965
2025-12-28 00:00:00;14.00 - 15.00;912;Civil;War Guns N' Roses;1990
2025-12-28 00:00:00;14.00 - 15.00;913;Children;Robert Miles;1996
2025-12-28 00:00:00;14.00 - 15.00;914;Goodbye;Stranger  Supertramp;1979
2025-12-28 00:00:00;14.00 - 15.00;915;You're;So Vain Carly Simon;1973
2025-12-28 00:00:00;14.00 - 15.00;916;Wild;Is The Wind David Bowie;1976
2025-12-28 00:00:00;13.00 - 14.00;917;Don't;Give Up The Fight Racoon;2011
2025-12-28 00:00:00;13.00 - 14.00;918;Follow;You Follow Me Genesis;1978
2025-12-28 00:00:00;13.00 - 14.00;919;Bigmouth;Strikes Again The Smiths;1986
2025-12-28 00:00:00;13.00 - 14.00;920;Sometimes;It Snows In April Prince & The Revolution;1986
2025-12-28 00:00:00;13.00 - 14.00;921;Guaranteed;Eddie Vedder;2007
2025-12-28 00:00:00;13.00 - 14.00;922;Hold;Me Now Golden Earring;1994
2025-12-28 00:00:00;13.00 - 14.00;923;Chandelier;Sia;2013
2025-12-28 00:00:00;13.00 - 14.00;924;Waitin';On A Sunny Day Bruce Springsteen;2003
2025-12-28 00:00:00;13.00 - 14.00;925;River;Deep Mountain High Ike & Tina Turner;1966
2025-12-28 00:00:00;13.00 - 14.00;926;Moonlight;Shadow Mike Oldfield & Maggie Reilly;1983
2025-12-28 00:00:00;13.00 - 14.00;927;The;Loneliest Måneskin;2022
2025-12-28 00:00:00;13.00 - 14.00;928;Zandloper;Typhoon;2014
2025-12-28 00:00:00;13.00 - 14.00;929;Sabotage;Beastie Boys;1994
2025-12-28 00:00:00;12.00 - 13.00;930;Time;Is Running Out Muse;2003
2025-12-28 00:00:00;12.00 - 13.00;931;De;Stad Amsterdam Acda en De Munnik;1997
2025-12-28 00:00:00;12.00 - 13.00;932;This;Is What It Feels Like Armin v. Buuren ft. T. Guthrie;2013
2025-12-28 00:00:00;12.00 - 13.00;933;Hee;Joh Jip Racoon;2021
2025-12-28 00:00:00;12.00 - 13.00;934;Have;I Told You Lately Van Morrison;1989
2025-12-28 00:00:00;12.00 - 13.00;935;That's;Life Frank Sinatra;1966
2025-12-28 00:00:00;12.00 - 13.00;936;Orinoco;Flow (Sail Away) Enya;1988
2025-12-28 00:00:00;12.00 - 13.00;937;Go;With The Flow Queens Of The Stone Age;2003
2025-12-28 00:00:00;12.00 - 13.00;938;Like A Rolling Stone;Bob Dylan;1965
2025-12-28 00:00:00;12.00 - 13.00;939;Pompeii;Bastille;2013
2025-12-28 00:00:00;12.00 - 13.00;940;The;Eve Of The War  Jeff Wayne & Justin Hayward;1978
2025-12-28 00:00:00;11.00 - 12.00;941;Bright;Eyes Art Garfunkel;1979
2025-12-28 00:00:00;11.00 - 12.00;942;Tinseltown;In The Rain The Blue Nile;1984
2025-12-28 00:00:00;11.00 - 12.00;943;The;Family Tree Venice;1999
2025-12-28 00:00:00;11.00 - 12.00;944;S.O.S.;ABBA;1975
2025-12-28 00:00:00;11.00 - 12.00;945;Thunder;Imagine Dragons;2017
2025-12-28 00:00:00;11.00 - 12.00;946;Sebastian;Cockney Rebel;1973
2025-12-28 00:00:00;11.00 - 12.00;947;Night;Changes One Direction;2014
2025-12-28 00:00:00;11.00 - 12.00;948;Red;Eyes The War On Drugs;2013
2025-12-28 00:00:00;11.00 - 12.00;949;I;Gotta Feeling The Black Eyed Peas;2009
2025-12-28 00:00:00;11.00 - 12.00;950;Als;Ik God Was Froukje;2023
2025-12-28 00:00:00;11.00 - 12.00;951;The;Weight The Band;1968
